Employee_ID,Company,Department,Employee_Type,Month,Performance,Role_Change,Team_Change,Leadership_Change,Technology_Change,Process_Change,Culture_Change,Location_Environment_Change,Adaptability_GroundTruth,role_change,team_change,leadership_change,technology_change,process_change,culture_change,location_environment_change
E017,Company A,Sales,Vulnerable,5,47.9,74.0,17.0,75.0,8.0,73.0,57.0,16.0,0.25,,,,,,,
E017,Company A,Sales,Vulnerable,6,50.6,74.0,17.0,75.0,8.0,73.0,57.0,16.0,0.25,,,,,,,
E018,Company A,IT,Resilient,-6,86.82,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,-5,80.74,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,-4,85.73,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,-3,84.2,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,-2,85.1,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,-1,83.59,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,0,72.96,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,1,75.23,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,2,78.71,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,3,81.68,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,4,90.17,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,5,91.5,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E018,Company A,IT,Resilient,6,94.84,2.0,76.0,91.0,61.0,62.0,24.0,55.0,0.9,,,,,,,
E019,Company A,HR,Rapid Adaptor,-6,92.65,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,-5,94.68,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,-4,92.01,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,-3,98.78,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,-2,92.34,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,-1,94.04,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,0,84.36,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,1,92.34,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,2,89.3,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,3,96.85,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,4,100.0,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,5,100.0,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E019,Company A,HR,Rapid Adaptor,6,100.0,91.0,35.0,89.0,7.0,57.0,59.0,49.0,0.8,,,,,,,
E020,Company A,Sales,Resilient,-6,85.89,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,-5,82.71,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,-4,82.45,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,-3,85.26,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,-2,83.27,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,-1,80.78,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,0,75.49,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,1,75.93,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,2,80.74,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,3,84.97,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,4,89.42,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,5,96.59,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E020,Company A,Sales,Resilient,6,100.0,85.0,58.0,26.0,48.0,76.0,32.0,97.0,0.9,,,,,,,
E021,Company A,HR,Rapid Adaptor,-6,76.89,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,-5,68.99,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,-4,72.89,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,-3,75.39,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,-2,76.63,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,-1,74.61,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,0,67.86,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,1,75.7,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,2,79.75,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,3,80.18,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,4,86.87,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,5,92.07,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E021,Company A,HR,Rapid Adaptor,6,99.51,33.0,53.0,2.0,49.0,11.0,64.0,53.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-6,77.77,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-5,73.55,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-4,79.0,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-3,77.34,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-2,73.85,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,-1,77.56,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,0,62.65,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,1,76.33,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,2,74.3,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,3,84.6,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,4,84.62,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,5,92.23,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E022,Company A,Finance,Rapid Adaptor,6,94.15,50.0,80.0,4.0,28.0,3.0,9.0,55.0,0.8,,,,,,,
E023,Company A,Finance,Vulnerable,-6,76.96,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,-5,79.66,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,-4,78.58,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,-3,75.27,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,-2,80.59,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,-1,77.12,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,0,60.18,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,1,63.83,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,2,63.52,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,3,66.98,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,4,72.09,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,5,68.79,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E023,Company A,Finance,Vulnerable,6,68.84,31.0,49.0,60.0,50.0,18.0,20.0,4.0,0.25,,,,,,,
E024,Company A,Finance,Resilient,-6,88.69,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,-5,89.25,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,-4,85.46,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,-3,87.11,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,-2,86.58,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,-1,92.12,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,0,77.3,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,1,78.68,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,2,80.9,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,3,83.47,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,4,90.96,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,5,92.91,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E024,Company A,Finance,Resilient,6,95.45,98.0,51.0,78.0,46.0,55.0,85.0,13.0,0.9,,,,,,,
E025,Company A,HR,Declining,-6,89.63,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,-5,86.58,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,-4,88.32,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,-3,93.08,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,-2,90.36,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,-1,87.45,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,0,71.85,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,1,68.49,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,2,68.51,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,3,73.23,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,4,68.4,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,5,67.77,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E025,Company A,HR,Declining,6,74.07,89.0,43.0,24.0,16.0,12.0,83.0,24.0,0.1,,,,,,,
E026,Company A,Operations,Vulnerable,-6,85.29,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,-5,83.46,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,-4,84.38,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,-3,85.11,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,-2,84.61,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,-1,84.05,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,0,68.42,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,1,68.91,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,2,67.83,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,3,67.75,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,4,72.42,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,5,73.15,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E026,Company A,Operations,Vulnerable,6,77.71,21.0,20.0,69.0,69.0,3.0,93.0,74.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-6,65.44,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-5,66.53,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-4,69.79,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-3,68.16,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-2,69.85,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,-1,69.19,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,0,48.94,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,1,56.17,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,2,57.12,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,3,57.67,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,4,64.4,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,5,62.98,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E027,Company A,Finance,Vulnerable,6,64.11,10.0,99.0,76.0,2.0,32.0,5.0,49.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-6,82.57,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-5,84.0,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-4,87.57,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-3,85.16,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-2,82.76,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,-1,85.82,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,0,60.07,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,1,58.59,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,2,62.43,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,3,62.48,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,4,67.3,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,5,69.82,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E028,Company A,Finance,Vulnerable,6,74.91,71.0,10.0,100.0,13.0,59.0,29.0,34.0,0.25,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-6,69.76,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-5,69.76,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-4,72.55,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-3,71.5,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-2,73.64,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,-1,72.49,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,0,68.92,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,1,72.46,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,2,76.73,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,3,79.35,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,4,83.97,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,5,89.49,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E029,Company A,Finance,Rapid Adaptor,6,98.04,77.0,52.0,50.0,38.0,50.0,69.0,5.0,0.8,,,,,,,
E030,Company A,HR,Delayed Adaptor,-6,86.49,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,-5,89.92,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,-4,91.26,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,-3,88.7,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,-2,90.4,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,-1,84.91,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,0,76.39,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,1,76.48,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,2,80.72,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,3,85.55,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,4,86.54,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,5,89.95,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E030,Company A,HR,Delayed Adaptor,6,88.43,87.0,51.0,55.0,14.0,28.0,7.0,4.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-6,80.97,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-5,80.59,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-4,82.33,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-3,85.84,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-2,81.81,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,-1,79.59,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,0,65.39,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,1,70.84,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,2,70.57,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,3,76.48,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,4,73.17,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,5,80.39,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E031,Company A,Marketing,Delayed Adaptor,6,85.14,4.0,36.0,71.0,91.0,30.0,8.0,50.0,0.5,,,,,,,
E032,Company A,HR,Stable Specialist,-6,85.57,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,-5,88.04,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,-4,82.19,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,-3,83.85,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,-2,86.92,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,-1,84.29,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,0,72.57,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,1,76.55,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,2,80.51,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,3,82.48,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,4,87.78,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,5,89.57,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E032,Company A,HR,Stable Specialist,6,96.13,58.0,50.0,53.0,23.0,24.0,70.0,51.0,0.6,,,,,,,
E033,Company A,Marketing,Resilient,-6,74.86,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,-5,81.72,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,-4,80.76,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,-3,75.74,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,-2,69.73,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,-1,76.15,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,0,74.34,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,1,78.24,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,2,84.44,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,3,88.73,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,4,97.74,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,5,100.0,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E033,Company A,Marketing,Resilient,6,100.0,44.0,92.0,29.0,15.0,39.0,18.0,17.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-6,82.79,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-5,86.84,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-4,88.51,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-3,88.27,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-2,87.8,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,-1,86.58,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,0,67.92,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
E034,Company A,Finance,Resilient,1,69.03,56.0,66.0,87.0,86.0,58.0,71.0,53.0,0.9,,,,,,,
